name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Copenhagen,2021-07-08,22.4,17.8,20.1,22.4,17.8,20.1,16,77.7,0.092,100,8.33,rain,0,0,21.3,19.5,155,1021.8,46.5,50.2,217,18.7,7,,2021-07-08T04:37:43,2021-07-08T21:51:19,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2021-07-09,22.5,15.3,19.1,22.5,15.3,19.1,14.6,76.2,0.515,100,20.83,rain,0,0,24.7,26.7,6.2,1018.9,72.9,45.8,128,10.9,4,,2021-07-09T04:38:55,2021-07-09T21:50:23,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06180099999,02615099999,06174099999,E5732,E7634,06170099999,06188099999,02635099999"
Copenhagen,2021-07-10,19.7,15.2,17.1,19.7,15.2,17.1,15.2,88.7,10.798,100,70.83,rain,0,0,38.9,28,281.7,1012.4,87.8,28.7,55.9,4.8,2,,2021-07-10T04:40:09,2021-07-10T21:49:24,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-07-11,22,12.9,18.1,22,12.9,18.1,13.4,75,0,0,0,,0,0,25.5,11.7,344.9,1018.7,28.7,50.8,266.3,22.9,8,,2021-07-11T04:41:26,2021-07-11T21:48:21,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999,06156099999"
Copenhagen,2021-07-12,25.4,16.5,20.9,25.4,16.5,20.9,15,70.7,0,0,0,,0,0,28.8,22,86.5,1017.1,21.1,42.8,262.8,22.8,7,,2021-07-12T04:42:45,2021-07-12T21:47:15,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,06156099999,06181099999"
Copenhagen,2021-07-13,25.2,18.1,21.7,25.2,18.1,21.7,17.4,77.5,0,0,0,,0,0,32.4,23.2,98.4,1012.5,27.2,39.4,241.2,20.9,6,,2021-07-13T04:44:07,2021-07-13T21:46:05,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-07-14,28.6,18.7,23.3,30.4,18.7,23.7,19.2,78.6,0,0,0,,0,0,21.6,14.8,44.8,1010.9,28.1,24.7,232.4,20.1,7,,2021-07-14T04:45:31,2021-07-14T21:44:53,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-07-15,27.6,19.6,23.7,29.7,19.6,23.9,19.7,79,0,0,0,,0,0,24.5,14.1,44.5,1011.9,39,26.6,250.7,21.7,7,,2021-07-15T04:46:57,2021-07-15T21:43:37,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999,06156099999"
Copenhagen,2021-07-16,28.7,21.9,24.9,31,21.9,25.3,19,70.7,0,0,0,,0,0,40.7,18.2,341.9,1016.6,43.1,35.2,218.7,18.7,7,,2021-07-16T04:48:26,2021-07-16T21:42:19,0.23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,06170099999,C3540,06188099999,02635099999"
Copenhagen,2021-07-17,25.6,19.6,22.5,25.6,19.6,22.5,16.8,71.9,0,0,0,,0,0,40.7,21.4,316,1019.4,14.8,35.1,268.4,23.2,7,,2021-07-17T04:49:56,2021-07-17T21:40:57,0.25,Clear,Clear conditions throughout the day.,clear-day,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-07-18,21.6,17,19.3,21.6,17,19.3,12.4,65,0,0,0,,0,0,49.3,29.9,294.3,1017.3,55.3,41.2,235,20.4,8,,2021-07-18T04:51:28,2021-07-18T21:39:33,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E7634,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-07-19,21.8,13.9,18.5,21.8,13.9,18.5,12.4,68.3,0,0,0,,0,0,38.9,21.8,300.5,1017.1,61.6,36.8,141.5,12.1,5,,2021-07-19T04:53:02,2021-07-19T21:38:05,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,02623099999,06170099999,02611099999,06188099999,02635099999,EKCH,EKRK"
Copenhagen,2021-07-20,20.6,14.5,17.8,20.6,14.5,17.8,12.1,70.4,0,0,0,,0,0,42.5,26.9,281,1016.9,49.6,45.2,211.6,18.3,8,,2021-07-20T04:54:38,2021-07-20T21:36:35,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,06170099999,C3540,06188099999,02635099999,06156099999,06181099999"
Copenhagen,2021-07-21,20.2,15.7,17.9,20.2,15.7,17.9,11.8,67.9,0,0,0,,0,0,26.4,19.3,276,1020,75.1,50.8,203.8,17.8,6,,2021-07-21T04:56:15,2021-07-21T21:35:03,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,D6801,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-07-22,20.9,12.5,17.5,20.9,12.5,17.5,11.8,70.3,0,0,0,,0,0,21.6,15.1,235.6,1020,51.1,41.1,252.1,21.9,8,,2021-07-22T04:57:54,2021-07-22T21:33:27,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,C3540,06188099999,02635099999"
Copenhagen,2021-07-23,23,12.9,18.4,23,12.9,18.4,13.9,75.8,0,0,0,,0,0,22.3,17,346.2,1017.4,37.1,30.6,271,23.4,8,,2021-07-23T04:59:34,2021-07-23T21:31:50,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,D6801,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-07-24,24.4,13.9,20.1,24.4,13.9,20.1,14.4,71.4,0,0,0,,0,0,,21.1,121.7,1015.7,10.1,35.4,258.2,22.5,7,,2021-07-24T05:01:16,2021-07-24T21:30:09,0.5,Clear,Clear conditions throughout the day.,clear-day,"06180099999,02615099999,06174099999,E5732,06170099999,C3540,06188099999,02635099999"
Copenhagen,2021-07-25,25.9,18.4,21.9,25.9,18.4,21.9,16.4,72.1,0.008,100,4.17,rain,0,0,46.4,26.1,89.2,1013.4,28.9,47,221.7,19.2,7,,2021-07-25T05:02:59,2021-07-25T21:28:27,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,C3540,06188099999,02635099999"
Copenhagen,2021-07-26,26.2,19.9,22.7,26.2,19.9,22.7,17.4,73.3,0.147,100,4.17,rain,0,0,26.6,22.2,110.4,1011.8,46.2,32.1,162.6,14.2,6,,2021-07-26T05:04:43,2021-07-26T21:26:41,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06180099999,D6801,02615099999,06174099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2021-07-27,24.8,18.6,21.6,24.8,18.6,21.6,17.5,78.5,0.083,100,8.33,rain,0,0,44.6,20.3,186.4,1009.8,47.1,29,176.4,15.4,6,,2021-07-27T05:06:28,2021-07-27T21:24:54,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2021-07-28,23.4,16.9,20,23.4,16.9,20,16,78.7,8.707,100,20.83,rain,0,0,37.1,20.9,198.6,1008.4,45.8,29.9,190,16.4,7,,2021-07-28T05:08:14,2021-07-28T21:23:05,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06180099999,D6801,02615099999,06174099999,E5732,06170099999,02611099999,C3540,06188099999,02635099999"
Copenhagen,2021-07-29,19.5,16.1,17.8,19.5,16.1,17.8,12.7,72.8,1.622,100,37.5,rain,0,0,69.8,40.3,228.3,1004.8,56.1,39.7,203.3,17.6,6,,2021-07-29T05:10:02,2021-07-29T21:21:13,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-07-30,21.8,15.8,18.4,21.8,15.8,18.4,13.6,74.2,1.698,100,25,rain,0,0,61,39,242.7,1002.8,77,41.6,156.9,13.7,5,,2021-07-30T05:11:50,2021-07-30T21:19:19,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06180099999,02615099999,06174099999,E5732,E7634,06170099999,06188099999,02635099999"
Copenhagen,2021-07-31,20.1,14.8,17.4,20.1,14.8,17.4,13.6,79.1,1.297,100,41.67,rain,0,0,47.8,28.3,217.4,1001.2,78.4,41.8,129.5,11,7,,2021-07-31T05:13:39,2021-07-31T21:17:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06180099999,02615099999,06174099999,E5732,E7634,06170099999,C3540,06188099999,02635099999"
Copenhagen,2021-08-01,20.9,14.4,17.5,20.9,14.4,17.5,11,66.9,0.014,100,8.33,rain,0,0,40.1,25.8,243.7,1003.8,60.3,53.8,193.3,16.7,8,,2021-08-01T05:15:29,2021-08-01T21:15:26,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-08-02,20.7,13.6,16.7,20.7,13.6,16.7,11.1,70.2,0.248,100,16.67,rain,0,0,49.9,31,270.2,1006.2,67.5,50.5,167,14.2,7,,2021-08-02T05:17:19,2021-08-02T21:13:26,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06180099999,E4498,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-08-03,18.4,13.5,16.3,18.4,13.5,16.3,10.7,70,0.042,100,8.33,rain,0,0,29.5,19.6,256.1,1012.1,77.3,55.6,136,11.6,5,,2021-08-03T05:19:11,2021-08-03T21:11:25,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-08-04,19.4,12.4,16.4,19.4,12.4,16.4,10.1,67.3,0,0,0,,0,0,31.7,13.4,343.5,1015,52.3,54.8,220.7,18.9,7,,2021-08-04T05:21:02,2021-08-04T21:09:22,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2021-08-05,21.4,12.1,17.2,21.4,12.1,17.2,11.1,68.7,0,0,0,,0,0,10.8,15.5,102.4,1013.5,4.9,55.7,257.7,22,7,,2021-08-05T05:22:55,2021-08-05T21:07:17,0.9,Clear,Clear conditions throughout the day.,clear-day,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-08-06,22.5,14.5,18,22.5,14.5,18,12.8,73.5,0.073,100,4.17,rain,0,0,50,27.6,106.5,1008.2,17.7,51.2,213.4,18.3,6,,2021-08-06T05:24:48,2021-08-06T21:05:10,0.93,Rain,Clear conditions throughout the day with morning rain.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999,06156099999"
Copenhagen,2021-08-07,20.4,15.1,17.6,20.4,15.1,17.6,14.1,80.3,3.239,100,37.5,rain,0,0,40.7,23.6,132.2,1004.6,72.2,47.1,163.4,14.1,8,,2021-08-07T05:26:41,2021-08-07T21:03:02,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,C3540,06188099999,02635099999"
Copenhagen,2021-08-08,21.4,15.4,18,21.4,15.4,18,14.6,80.9,2.78,100,29.17,rain,0,0,43.6,25.8,207.7,1004.9,68.9,48.3,161.4,14,6,,2021-08-08T05:28:35,2021-08-08T21:00:52,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2021-08-09,20.1,14.8,16.8,20.1,14.8,16.8,13.8,82.5,8.324,100,29.17,rain,0,0,41.8,22.7,204.8,1013.6,62.8,38.6,138,11.8,5,,2021-08-09T05:30:29,2021-08-09T20:58:41,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,06188099999,02635099999,06156099999,06181099999"
Copenhagen,2021-08-10,19.3,12.5,16.2,19.3,12.5,16.2,13.6,85.3,16.849,100,29.17,rain,0,0,38.9,21.8,200.3,1014.4,57.6,37.9,113.5,9.6,5,,2021-08-10T05:32:23,2021-08-10T20:56:29,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,C3540,06188099999,02635099999"
Copenhagen,2021-08-11,21.6,13.3,17.4,21.6,13.3,17.4,13,77.2,0.102,100,12.5,rain,0,0,39.2,22,265.5,1016.3,56.3,42.8,199.4,16.9,7,,2021-08-11T05:34:18,2021-08-11T20:54:15,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-08-12,22.4,11.6,17.9,22.4,11.6,17.9,14.1,79.5,0,0,0,,0,0,28.8,19.5,185.8,1020.1,24.8,42.7,220.7,19,7,,2021-08-12T05:36:13,2021-08-12T20:51:59,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-08-13,23.3,17.3,20.1,23.3,17.3,20.1,15.5,75.7,0.008,100,8.33,rain,0,0,45.6,27.4,211.3,1017.8,45.5,38.2,193.3,16.6,7,,2021-08-13T05:38:08,2021-08-13T20:49:43,0.17,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-08-14,19.5,14.7,17.3,19.5,14.7,17.3,13.6,78.9,1.086,100,20.83,rain,0,0,57.6,29.2,237.1,1015.3,57.6,30.1,102.4,8.8,4,,2021-08-14T05:40:03,2021-08-14T20:47:25,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2021-08-15,21.2,15,17.8,21.2,15,17.8,12.3,71,0.453,100,8.33,rain,0,0,44.6,31.3,241.2,1010.2,59.5,39.3,180,15.5,6,,2021-08-15T05:41:59,2021-08-15T20:45:06,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-08-16,17.1,11.9,15.6,17.1,11.9,15.6,13,84.5,9.025,100,45.83,rain,0,0,44.6,23.2,220.5,1002.6,61.3,45.8,75.4,6.4,3,,2021-08-16T05:43:55,2021-08-16T20:42:46,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06180099999,E4498,02615099999,06174099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2021-08-17,17.5,10.8,14.2,17.5,10.8,14.2,12,86.8,41.674,100,87.5,rain,0,0,59.6,33.7,277.8,1001.5,76.8,30.5,48.6,4.3,2,,2021-08-17T05:45:50,2021-08-17T20:40:25,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,C3540,06188099999,02635099999"
Copenhagen,2021-08-18,17.4,14.9,15.7,17.4,14.9,15.7,12,79,0.369,100,25,rain,0,0,59.5,34.2,260.2,1003.3,93.5,37.1,108,9.3,4,,2021-08-18T05:47:46,2021-08-18T20:38:02,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06180099999,D6801,02615099999,06174099999,E5732,E7634,06170099999,06188099999,02635099999"
Copenhagen,2021-08-19,19,13.9,16.3,19,13.9,16.3,10.9,71.6,0.093,100,8.33,rain,0,0,53.3,30.6,260.7,1005.6,76.6,44.2,173.9,15,8,,2021-08-19T05:49:42,2021-08-19T20:35:39,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2021-08-20,18.5,12.3,15.6,18.5,12.3,15.6,10,70.6,0,0,0,,0,0,25.7,20.9,262,1012.8,63.2,49.7,137.2,11.9,4,,2021-08-20T05:51:38,2021-08-20T20:33:15,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2021-08-21,18.9,9.2,14.3,18.9,8.4,14.3,9.7,75.5,0,0,0,,0,0,29.5,15.7,276.6,1018.7,51.1,48.6,169,14.9,7,,2021-08-21T05:53:34,2021-08-21T20:30:49,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2021-08-22,20.1,9.7,15,20.1,9.7,15,10.1,74.7,0,0,0,,0,0,3.6,9.8,74.5,1020,3.1,37.7,220.2,19.1,7,,2021-08-22T05:55:30,2021-08-22T20:28:23,0.5,Clear,Clear conditions throughout the day.,clear-day,"06180099999,02615099999,06174099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2021-08-23,21.4,11.5,15.8,21.4,11.5,15.8,9.3,67.1,0,0,0,,0,0,28.8,17,11.5,1025,25.4,58.9,206.5,17.7,7,,2021-08-23T05:57:26,2021-08-23T20:25:56,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,C3540,06188099999,02635099999"
Copenhagen,2021-08-24,19.6,9.6,15.1,19.6,9.6,15.1,10.8,76.7,0,0,0,,0,0,5.4,16,196.8,1028.6,25.2,52.5,198.4,17.2,7,,2021-08-24T05:59:21,2021-08-24T20:23:28,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,E7634,06170099999,C3540,06188099999,02635099999,06156099999,06181099999"
Copenhagen,2021-08-25,19.3,14,16.1,19.3,14,16.1,13.4,84.4,2.026,100,37.5,rain,0,0,40.7,26.7,273,1014.4,82.7,37,62.1,5.3,3,,2021-08-25T06:01:17,2021-08-25T20:21:00,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06180099999,02615099999,06174099999,E5732,E7634,06170099999,06188099999,02635099999"
Copenhagen,2021-08-26,15.5,13,14.3,15.5,13,14.3,10,75.8,1.865,100,50,rain,0,0,53.2,34.8,350.5,1008.6,77.6,50.2,64.3,5.6,3,,2021-08-26T06:03:13,2021-08-26T20:18:30,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06180099999,E4498,E5732,06170099999,02611099999,06188099999,02635099999,EKCH,D6801,02615099999,06174099999,02623099999,EKRK"
Copenhagen,2021-08-27,18.5,13.9,15.4,18.5,13.9,15.4,12.9,85.4,3.946,100,54.17,rain,0,0,53.2,30.7,16.7,1013.4,83.8,50.5,141.4,12.3,7,,2021-08-27T06:05:09,2021-08-27T20:16:00,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-08-28,16.1,14.1,14.8,16.1,14.1,14.8,13.4,91.5,12.551,100,70.83,rain,0,0,42.5,25.4,2.1,1017.4,99.1,34.4,35.4,3,2,,2021-08-28T06:07:05,2021-08-28T20:13:30,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2021-08-29,18.9,14.7,16.9,18.9,14.7,16.9,14.3,85.1,0.855,100,25,rain,0,0,39.7,20.8,14.8,1017.8,97.5,34.5,88.8,7.5,5,,2021-08-29T06:09:00,2021-08-29T20:10:58,0.72,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-08-30,20,14.8,17.3,20,14.8,17.3,13,76.3,0,0,0,,0,0,28.5,21.1,6,1020,61.9,42.3,151.3,13.1,5,,2021-08-30T06:10:56,2021-08-30T20:08:26,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2021-08-31,21.4,12.8,17.4,21.4,12.8,17.4,11.7,70.1,0,0,0,,0,0,38.9,21,347.8,1021.6,3,48.4,200.7,17.5,6,,2021-08-31T06:12:52,2021-08-31T20:05:54,0.79,Clear,Clear conditions throughout the day.,clear-day,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-09-01,22,13.3,17.6,22,13.3,17.6,11.5,69.7,0,0,0,,0,0,31.7,16.3,347.9,1024.3,19.4,47,185.7,16.1,6,,2021-09-01T06:14:47,2021-09-01T20:03:21,0.82,Clear,Clear conditions throughout the day.,clear-day,"06180099999,E4498,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-09-02,21.6,13.5,17.4,21.6,13.5,17.4,11.9,72,0,0,0,,0,0,21.6,17.4,271.9,1025.2,8.9,39.5,199.4,17.4,6,,2021-09-02T06:16:43,2021-09-02T20:00:47,0.85,Clear,Clear conditions throughout the day.,clear-day,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-09-03,20.5,13.5,16.8,20.5,13.5,16.8,12.6,77.5,0,0,0,,0,0,29.5,23.8,294.7,1018,35.1,28.1,183.1,15.7,7,,2021-09-03T06:18:38,2021-09-03T19:58:13,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,C3540,06188099999,02635099999"
Copenhagen,2021-09-04,18.3,12.2,15.1,18.3,12.2,15.1,10.3,74.6,0,0,0,,0,0,25.2,18.7,65.9,1020.5,19.3,46.4,191.5,16.6,6,,2021-09-04T06:20:33,2021-09-04T19:55:38,0.92,Clear,Clear conditions throughout the day.,clear-day,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-09-05,17.6,9.3,14,17.6,8,13.9,7.5,66.5,0,0,0,,0,0,21.6,20.5,116.4,1026.8,13.1,62.2,192.5,16.6,6,,2021-09-05T06:22:29,2021-09-05T19:53:03,0.95,Clear,Clear conditions throughout the day.,clear-day,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-09-06,17.9,10.7,14.8,17.9,10.7,14.8,11.5,80.8,0.147,100,4.17,rain,0,0,32.4,15,120.8,1025,58.1,53,114.3,9.7,5,,2021-09-06T06:24:24,2021-09-06T19:50:28,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,06188099999,02635099999"
Copenhagen,2021-09-07,21.2,10.1,15.8,21.2,10.1,15.8,12.5,82.5,0,0,0,,0,0,14.4,14.8,298.5,1023.6,25,23,165.3,14.2,6,,2021-09-07T06:26:19,2021-09-07T19:47:52,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999"
Copenhagen,2021-09-08,21.5,14.6,17.9,21.5,14.6,17.9,14.7,81.6,0.034,100,4.17,rain,0,0,23.3,18.8,214,1020.2,80.6,25.7,113.6,9.8,5,,2021-09-08T06:28:14,2021-09-08T19:45:16,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,C3540,06188099999,02635099999"
Copenhagen,2021-09-09,22.5,14.7,18.5,22.5,14.7,18.5,14,76.7,0,0,0,,0,0,21.6,12.6,145.7,1014.9,22.8,18.9,175.7,15.2,6,,2021-09-09T06:30:10,2021-09-09T19:42:40,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,06188099999,02635099999,06181099999"
Copenhagen,2021-09-10,22.8,14,18.2,22.8,14,18.2,14.5,79.7,0.071,100,8.33,rain,0,0,14.4,13,128.7,1012.5,33.4,20.5,159.7,13.8,6,,2021-09-10T06:32:05,2021-09-10T19:40:03,0.12,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"06180099999,02615099999,06174099999,E5732,06170099999,02611099999,C3540,06188099999,02635099999"
