"STATION","NAME","DATE","PRCP","TMAX","TMIN", "PRICES"
"SWE00137534","MALMO A, SW","2011-02-27","0.00","32","28"
"SWE00137534","MALMO A, SW","2011-02-28","0.00","34","26"
"SWE00137534","MALMO A, SW","2011-03-01","0.00","33","29"
"SWE00137534","MALMO A, SW","2011-03-02","0.00","32","29"
"SWE00137534","MALMO A, SW","2011-03-03","0.00","31","28"
"SWE00137534","MALMO A, SW","2011-03-04","0.00","36","30"
"SWE00137534","MALMO A, SW","2011-03-05","0.00","41","33"
"SWE00137534","MALMO A, SW","2011-03-06","0.00","37","30"
"SWE00137534","MALMO A, SW","2011-03-07","0.00","38","19"
"SWE00137534","MALMO A, SW","2011-03-08","0.00","40","28"
"SWE00137534","MALMO A, SW","2011-03-09","0.07","40","32"
"SWE00137534","MALMO A, SW","2011-03-10","0.22","39","33"
"SWE00137534","MALMO A, SW","2011-03-11","0.05","44","35"
"SWE00137534","MALMO A, SW","2011-03-12","0.00","45","34"
"SWE00137534","MALMO A, SW","2011-03-13","0.01","44","34"
"SWE00137534","MALMO A, SW","2011-03-14","0.24","46","34"
"SWE00137534","MALMO A, SW","2011-03-15","0.00","44","32"
"SWE00137534","MALMO A, SW","2011-03-16","0.00","39","29"
"SWE00137534","MALMO A, SW","2011-03-17","0.42","37","32"
"SWE00137534","MALMO A, SW","2011-03-18","0.00","38","33"
"SWE00137534","MALMO A, SW","2011-03-19","0.00","45","33"
"SWE00137534","MALMO A, SW","2011-03-20","0.00","45","30"
"SWE00137534","MALMO A, SW","2011-03-21","0.00","46","32"
"SWE00137534","MALMO A, SW","2011-03-22","0.00","57","37"
"SWE00137534","MALMO A, SW","2011-03-23","0.00","52","37"
"SWE00137534","MALMO A, SW","2011-03-24","0.00","55","42"
"SWE00137534","MALMO A, SW","2011-03-25","0.02","48","40"
"SWE00137534","MALMO A, SW","2011-03-26","0.00","42","27"
"SWE00137534","MALMO A, SW","2011-03-27","0.00","44","23"
"SWE00137534","MALMO A, SW","2011-03-28","0.00","46","36"
"SWE00137534","MALMO A, SW","2011-03-29","0.00","47","32"
"SWE00137534","MALMO A, SW","2011-03-30","0.01","49","40"
"SWE00137534","MALMO A, SW","2011-03-31","0.26","45","36"
"SWE00137534","MALMO A, SW","2011-04-01","0.01","52","43"
"SWE00137534","MALMO A, SW","2011-04-02","0.00","59","45"
"SWE00137534","MALMO A, SW","2011-04-03","0.00","58","46"
"SWE00137534","MALMO A, SW","2011-04-04","0.03","56","39"
"SWE00137534","MALMO A, SW","2011-04-05","0.06","51","39"
"SWE00137534","MALMO A, SW","2011-04-06","0.00","53","44"
"SWE00137534","MALMO A, SW","2011-04-07","0.01","53","47"
"SWE00137534","MALMO A, SW","2011-04-08","0.00","53","44"
"SWE00137534","MALMO A, SW","2011-04-09","0.00","53","42"
"SWE00137534","MALMO A, SW","2011-04-10","0.00","62","38"
"SWE00137534","MALMO A, SW","2011-04-11","0.00","61","42"
"SWE00137534","MALMO A, SW","2011-04-12","0.69","54","38"
"SWE00137534","MALMO A, SW","2011-04-13","0.00","46","40"
"SWE00137534","MALMO A, SW","2011-04-14","0.00","53","41"
"SWE00137534","MALMO A, SW","2011-04-15","0.00","56","35"
"SWE00137534","MALMO A, SW","2011-04-16","0.00","52","38"
"SWE00137534","MALMO A, SW","2011-04-17","0.00","56","41"
"SWE00137534","MALMO A, SW","2011-04-18","0.00","60","40"
"SWE00137534","MALMO A, SW","2011-04-19","0.00","60","40"
"SWE00137534","MALMO A, SW","2011-04-20","0.00","63","45"
"SWE00137534","MALMO A, SW","2011-04-21","0.00","68","38"
"SWE00137534","MALMO A, SW","2011-04-22","0.00","70","38"
"SWE00137534","MALMO A, SW","2011-04-23","0.00","68","43"
"SWE00137534","MALMO A, SW","2011-04-24","0.00","69","36"
"SWE00137534","MALMO A, SW","2011-04-25","0.00","70","38"
"SWE00137534","MALMO A, SW","2011-04-26","0.00","71","39"
"SWE00137534","MALMO A, SW","2011-04-27","0.00","69","40"
"SWE00137534","MALMO A, SW","2011-04-28","0.00","65","47"
"SWE00137534","MALMO A, SW","2011-04-29","0.00","65","41"
"SWE00137534","MALMO A, SW","2011-04-30","0.00","63","38"
"SWE00137534","MALMO A, SW","2011-05-01","0.12","57","38"
"SWE00137534","MALMO A, SW","2011-05-02","0.00","52","32"
"SWE00137534","MALMO A, SW","2011-05-03","0.15","51","29"
"SWE00137534","MALMO A, SW","2011-05-04","0.10","51","30"
"SWE00137534","MALMO A, SW","2011-05-05","0.00","56","38"
"SWE00137534","MALMO A, SW","2011-05-06","0.00","64","36"
"SWE00137534","MALMO A, SW","2011-05-07","0.00","64","36"
"SWE00137534","MALMO A, SW","2011-05-08","0.00","67","35"
"SWE00137534","MALMO A, SW","2011-05-09","0.00","69","48"
"SWE00137534","MALMO A, SW","2011-05-10","0.00","73","45"
"SWE00137534","MALMO A, SW","2011-05-11","0.00","74","46"
"SWE00137534","MALMO A, SW","2011-05-12","0.00","66","44"
"SWE00137534","MALMO A, SW","2011-05-13","0.20","61","51"
"SWE00137534","MALMO A, SW","2011-05-14","0.43","62","41"
"SWE00137534","MALMO A, SW","2011-05-15","0.02","60","43"
"SWE00137534","MALMO A, SW","2011-05-16","0.30","57","48"
"SWE00137534","MALMO A, SW","2011-05-17","0.16","61","52"
"SWE00137534","MALMO A, SW","2011-05-18","0.00","62","47"
"SWE00137534","MALMO A, SW","2011-05-19","0.00","64","55"
"SWE00137534","MALMO A, SW","2011-05-20","0.00","65","43"
"SWE00137534","MALMO A, SW","2011-05-21","0.00","65","44"
"SWE00137534","MALMO A, SW","2011-05-22","0.54","67","49"
"SWE00137534","MALMO A, SW","2011-05-23","0.00","65","51"
"SWE00137534","MALMO A, SW","2011-05-24","0.07","61","50"
"SWE00137534","MALMO A, SW","2011-05-25","0.00","60","49"
"SWE00137534","MALMO A, SW","2011-05-26","0.09","67","41"
"SWE00137534","MALMO A, SW","2011-05-27","0.06","62","48"
"SWE00137534","MALMO A, SW","2011-05-28","0.17","61","50"
"SWE00137534","MALMO A, SW","2011-05-29","0.03","62","51"
"SWE00137534","MALMO A, SW","2011-05-30","0.00","71","54"
"SWE00137534","MALMO A, SW","2011-05-31","0.01","78","59"
"SWE00137534","MALMO A, SW","2011-06-01","0.00","62","51"
"SWE00137534","MALMO A, SW","2011-06-02","0.00","70","44"
"SWE00137534","MALMO A, SW","2011-06-03","0.00","73","55"
"SWE00137534","MALMO A, SW","2011-06-04","0.00","73","48"
"SWE00137534","MALMO A, SW","2011-06-05","0.00","79","47"
"SWE00137534","MALMO A, SW","2011-06-06","1.17","80","58"
"SWE00137534","MALMO A, SW","2011-06-07","0.15","74","61"
"SWE00137534","MALMO A, SW","2011-06-08","0.47","76","61"
"SWE00137534","MALMO A, SW","2011-06-09","0.04","67","54"
"SWE00137534","MALMO A, SW","2011-06-10","0.00","64","54"
"SWE00137534","MALMO A, SW","2011-06-11","0.00","70","47"
"SWE00137534","MALMO A, SW","2011-06-12","0.00","67","52"
"SWE00137534","MALMO A, SW","2011-06-13","0.01","69","45"
"SWE00137534","MALMO A, SW","2011-06-14","0.00","68","60"
"SWE00137534","MALMO A, SW","2011-06-15","0.00","66","53"
"SWE00137534","MALMO A, SW","2011-06-16","0.20","69","49"
"SWE00137534","MALMO A, SW","2011-06-17","0.07","66","55"
"SWE00137534","MALMO A, SW","2011-06-18","0.07","65","50"
"SWE00137534","MALMO A, SW","2011-06-19","0.02","64","54"
"SWE00137534","MALMO A, SW","2011-06-20","0.06","65","54"
"SWE00137534","MALMO A, SW","2011-06-21","0.00","66","55"
"SWE00137534","MALMO A, SW","2011-06-22","1.16","72","59"
"SWE00137534","MALMO A, SW","2011-06-23","0.12","67","53"
"SWE00137534","MALMO A, SW","2011-06-24","0.00","63","56"
"SWE00137534","MALMO A, SW","2011-06-25","0.00","64","52"
"SWE00137534","MALMO A, SW","2011-06-26","0.00","67","45"
"SWE00137534","MALMO A, SW","2011-06-27","0.00","74","51"
"SWE00137534","MALMO A, SW","2011-06-28","0.00","74","52"
"SWE00137534","MALMO A, SW","2011-06-29","0.00","78","51"
"SWE00137534","MALMO A, SW","2011-06-30","0.00","74","51"
"SWE00137534","MALMO A, SW","2011-07-01","0.68","65","54"
"SWE00137534","MALMO A, SW","2011-07-02","0.87","75","56"
"SWE00137534","MALMO A, SW","2011-07-03","0.03","79","64"
"SWE00137534","MALMO A, SW","2011-07-04","0.21","69","62"
"SWE00137534","MALMO A, SW","2011-07-05","0.00","71","54"
"SWE00137534","MALMO A, SW","2011-07-06","0.00","73","51"
"SWE00137534","MALMO A, SW","2011-07-07","0.02","74","52"
"SWE00137534","MALMO A, SW","2011-07-08","0.15","68","55"
"SWE00137534","MALMO A, SW","2011-07-09","0.00","75","52"
"SWE00137534","MALMO A, SW","2011-07-10","0.00","72","58"
"SWE00137534","MALMO A, SW","2011-07-11","0.05","73","57"
"SWE00137534","MALMO A, SW","2011-07-12","0.00","71","57"
"SWE00137534","MALMO A, SW","2011-07-13","0.36","67","53"
"SWE00137534","MALMO A, SW","2011-07-14","0.20","63","58"
"SWE00137534","MALMO A, SW","2011-07-15","0.06","64","56"
"SWE00137534","MALMO A, SW","2011-07-16","0.00","70","56"
"SWE00137534","MALMO A, SW","2011-07-17","0.43","69","59"
"SWE00137534","MALMO A, SW","2011-07-18","0.00","70","59"
"SWE00137534","MALMO A, SW","2011-07-19","0.00","72","54"
"SWE00137534","MALMO A, SW","2011-07-20","0.00","73","52"
"SWE00137534","MALMO A, SW","2011-07-21","1.42","67","60"
"SWE00137534","MALMO A, SW","2011-07-22","0.46","70","60"
"SWE00137534","MALMO A, SW","2011-07-23","0.23","67","58"
"SWE00137534","MALMO A, SW","2011-07-24","0.23","58","55"
"SWE00137534","MALMO A, SW","2011-07-25","0.01","63","55"
"SWE00137534","MALMO A, SW","2011-07-26","0.00","71","55"
"SWE00137534","MALMO A, SW","2011-07-27","0.00","73","52"
"SWE00137534","MALMO A, SW","2011-07-28","0.34","67","61"
"SWE00137534","MALMO A, SW","2011-07-29","0.09","69","61"
"SWE00137534","MALMO A, SW","2011-07-30","0.08","73","63"
"SWE00137534","MALMO A, SW","2011-07-31","0.10","77","61"
"SWE00137534","MALMO A, SW","2011-08-01","0.28","75","57"
"SWE00137534","MALMO A, SW","2011-08-02","0.00","77","53"
"SWE00137534","MALMO A, SW","2011-08-03","0.00","74","57"
"SWE00137534","MALMO A, SW","2011-08-04","0.01","76","57"
"SWE00137534","MALMO A, SW","2011-08-05","0.02","75","64"
"SWE00137534","MALMO A, SW","2011-08-06","1.11","72","58"
"SWE00137534","MALMO A, SW","2011-08-07","0.16","71","62"
"SWE00137534","MALMO A, SW","2011-08-08","0.40","70","54"
"SWE00137534","MALMO A, SW","2011-08-09","0.17","67","56"
"SWE00137534","MALMO A, SW","2011-08-10","0.10","65","56"
"SWE00137534","MALMO A, SW","2011-08-11","0.79","57","53"
"SWE00137534","MALMO A, SW","2011-08-12","0.00","64","53"
"SWE00137534","MALMO A, SW","2011-08-13","0.00","65","56"
"SWE00137534","MALMO A, SW","2011-08-14","0.51","67","53"
"SWE00137534","MALMO A, SW","2011-08-15","0.00","71","60"
"SWE00137534","MALMO A, SW","2011-08-16","0.00","67","54"
"SWE00137534","MALMO A, SW","2011-08-17","0.07","71","58"
"SWE00137534","MALMO A, SW","2011-08-18","0.11","70","52"
"SWE00137534","MALMO A, SW","2011-08-19","0.00","66","54"
"SWE00137534","MALMO A, SW","2011-08-20","0.00","71","56"
"SWE00137534","MALMO A, SW","2011-08-21","0.28","74","55"
"SWE00137534","MALMO A, SW","2011-08-22","0.00","69","60"
"SWE00137534","MALMO A, SW","2011-08-23","0.01","69","48"
"SWE00137534","MALMO A, SW","2011-08-24","0.49","71","58"
"SWE00137534","MALMO A, SW","2011-08-25","0.02","70","59"
"SWE00137534","MALMO A, SW","2011-08-26","0.12","77","58"
"SWE00137534","MALMO A, SW","2011-08-27","0.30","72","61"
"SWE00137534","MALMO A, SW","2011-08-28","0.01","64","56"
"SWE00137534","MALMO A, SW","2011-08-29","0.07","62","53"
"SWE00137534","MALMO A, SW","2011-08-30","0.09","64","55"
"SWE00137534","MALMO A, SW","2011-08-31","0.06","63","54"
"SWE00137534","MALMO A, SW","2011-09-01","0.00","65","53"
"SWE00137534","MALMO A, SW","2011-09-02","0.00","65","50"
"SWE00137534","MALMO A, SW","2011-09-03","0.00","69","46"
"SWE00137534","MALMO A, SW","2011-09-04","0.03","76","58"
"SWE00137534","MALMO A, SW","2011-09-05","0.40","68","61"
"SWE00137534","MALMO A, SW","2011-09-06","0.39","66","56"
"SWE00137534","MALMO A, SW","2011-09-07","0.01","64","53"
"SWE00137534","MALMO A, SW","2011-09-08","0.09","62","54"
"SWE00137534","MALMO A, SW","2011-09-09","0.00","65","52"
"SWE00137534","MALMO A, SW","2011-09-10","0.00","68","53"
"SWE00137534","MALMO A, SW","2011-09-11","0.30","72","60"
"SWE00137534","MALMO A, SW","2011-09-12","0.19","65","59"
"SWE00137534","MALMO A, SW","2011-09-13","0.00","65","59"
"SWE00137534","MALMO A, SW","2011-09-14","0.02","65","54"
"SWE00137534","MALMO A, SW","2011-09-15","0.00","62","52"
"SWE00137534","MALMO A, SW","2011-09-16","0.00","63","49"
"SWE00137534","MALMO A, SW","2011-09-17","0.00","56","43"
"SWE00137534","MALMO A, SW","2011-09-18","0.19","63","52"
"SWE00137534","MALMO A, SW","2011-09-19","0.00","61","51"
"SWE00137534","MALMO A, SW","2011-09-20","0.02","62","54"
"SWE00137534","MALMO A, SW","2011-09-21","0.02","63","58"
"SWE00137534","MALMO A, SW","2011-09-22","0.02","62","55"
"SWE00137534","MALMO A, SW","2011-09-23","0.02","62","53"
"SWE00137534","MALMO A, SW","2011-09-24","0.00","64","54"
"SWE00137534","MALMO A, SW","2011-09-25","0.00","68","48"
"SWE00137534","MALMO A, SW","2011-09-26","0.00","69","49"
"SWE00137534","MALMO A, SW","2011-09-27","0.00","64","52"
"SWE00137534","MALMO A, SW","2011-09-28","0.00","66","48"
"SWE00137534","MALMO A, SW","2011-09-29","0.00","69","55"
"SWE00137534","MALMO A, SW","2011-09-30","0.00","73","46"
"SWE00137534","MALMO A, SW","2011-10-01","0.00","73","44"
"SWE00137534","MALMO A, SW","2011-10-02","0.02","66","48"
"SWE00137534","MALMO A, SW","2011-10-03","0.00","69","54"
"SWE00137534","MALMO A, SW","2011-10-04","0.00","63","58"
"SWE00137534","MALMO A, SW","2011-10-05","0.01","61","55"
"SWE00137534","MALMO A, SW","2011-10-06","0.19","60","50"
"SWE00137534","MALMO A, SW","2011-10-07","0.05","58","48"
"SWE00137534","MALMO A, SW","2011-10-08","0.20","55","43"
"SWE00137534","MALMO A, SW","2011-10-09","0.38","54","35"
"SWE00137534","MALMO A, SW","2011-10-10","0.24","57","47"
"SWE00137534","MALMO A, SW","2011-10-11","0.05","56","50"
"SWE00137534","MALMO A, SW","2011-10-12","0.00","56","47"
"SWE00137534","MALMO A, SW","2011-10-13","0.00","51","41"
"SWE00137534","MALMO A, SW","2011-10-14","0.00","52","29"
"SWE00137534","MALMO A, SW","2011-10-15","0.00","52","31"
"SWE00137534","MALMO A, SW","2011-10-16","0.00","53","33"
"SWE00137534","MALMO A, SW","2011-10-17","0.00","53","39"
"SWE00137534","MALMO A, SW","2011-10-18","0.30","52","45"
"SWE00137534","MALMO A, SW","2011-10-19","0.04","53","45"
"SWE00137534","MALMO A, SW","2011-10-20","0.00","50","43"
"SWE00137534","MALMO A, SW","2011-10-21","0.00","52","44"
"SWE00137534","MALMO A, SW","2011-10-22","0.00","53","43"
"SWE00137534","MALMO A, SW","2011-10-23","0.00","50","40"
"SWE00137534","MALMO A, SW","2011-10-24","0.00","49","43"
"SWE00137534","MALMO A, SW","2011-10-25","0.00","53","46"
"SWE00137534","MALMO A, SW","2011-10-26","0.05","49","46"
"SWE00137534","MALMO A, SW","2011-10-27","0.00","50","39"
"SWE00137534","MALMO A, SW","2011-10-28","0.00","52","47"
"SWE00137534","MALMO A, SW","2011-10-29","0.01","51","42"
"SWE00137534","MALMO A, SW","2011-10-30","0.01","54","47"
"SWE00137534","MALMO A, SW","2011-10-31","0.00","54","48"
"SWE00137534","MALMO A, SW","2011-11-01","0.00","56","51"
"SWE00137534","MALMO A, SW","2011-11-02","0.00","52","47"
"SWE00137534","MALMO A, SW","2011-11-03","0.00","48","46"
"SWE00137534","MALMO A, SW","2011-11-04","0.00","52","46"
"SWE00137534","MALMO A, SW","2011-11-05","0.00","56","44"
"SWE00137534","MALMO A, SW","2011-11-06","0.00","52","43"
"SWE00137534","MALMO A, SW","2011-11-07","0.00","48","45"
"SWE00137534","MALMO A, SW","2011-11-08","0.00","49","41"
"SWE00137534","MALMO A, SW","2011-11-09","0.00","49","43"
"SWE00137534","MALMO A, SW","2011-11-10","0.00","49","43"
"SWE00137534","MALMO A, SW","2011-11-11","0.00","44","35"
"SWE00137534","MALMO A, SW","2011-11-12","0.00","45","28"
"SWE00137534","MALMO A, SW","2011-11-13","0.00","43","26"
"SWE00137534","MALMO A, SW","2011-11-14","0.00","44","33"
"SWE00137534","MALMO A, SW","2011-11-15","0.00","43","32"
"SWE00137534","MALMO A, SW","2011-11-16","0.00","44","25"
"SWE00137534","MALMO A, SW","2011-11-17","0.00","42","30"
"SWE00137534","MALMO A, SW","2011-11-18","0.00","44","35"
"SWE00137534","MALMO A, SW","2011-11-19","0.00","47","43"
"SWE00137534","MALMO A, SW","2011-11-20","0.00","46","42"
"SWE00137534","MALMO A, SW","2011-11-21","0.01","44","33"
"SWE00137534","MALMO A, SW","2011-11-22","0.00","45","37"
"SWE00137534","MALMO A, SW","2011-11-23","0.00","42","38"
"SWE00137534","MALMO A, SW","2011-11-24","0.00","47","41"
"SWE00137534","MALMO A, SW","2011-11-25","0.11","47","44"
"SWE00137534","MALMO A, SW","2011-11-26","0.12","48","40"
"SWE00137534","MALMO A, SW","2011-11-27","0.18","51","44"
"SWE00137534","MALMO A, SW","2011-11-28","0.00","48","43"
"SWE00137534","MALMO A, SW","2011-11-29","0.00","45","39"
"SWE00137534","MALMO A, SW","2011-11-30","0.03","48","42"
"SWE00137534","MALMO A, SW","2011-12-01","0.17","46","41"
"SWE00137534","MALMO A, SW","2011-12-02","0.14","46","40"
"SWE00137534","MALMO A, SW","2011-12-03","0.35","44","39"
"SWE00137534","MALMO A, SW","2011-12-04","0.00","45","37"
"SWE00137534","MALMO A, SW","2011-12-05","0.01","40","37"
"SWE00137534","MALMO A, SW","2011-12-06","0.02","40","36"
"SWE00137534","MALMO A, SW","2011-12-07","0.08","40","37"
"SWE00137534","MALMO A, SW","2011-12-08","0.52","42","34"
"SWE00137534","MALMO A, SW","2011-12-09","0.02","45","38"
"SWE00137534","MALMO A, SW","2011-12-10","0.03","43","37"
"SWE00137534","MALMO A, SW","2011-12-11","0.00","42","39"
"SWE00137534","MALMO A, SW","2011-12-12","0.07","41","36"
"SWE00137534","MALMO A, SW","2011-12-13","0.26","44","39"
"SWE00137534","MALMO A, SW","2011-12-14","0.18","44","38"
"SWE00137534","MALMO A, SW","2011-12-15","0.13","42","38"
"SWE00137534","MALMO A, SW","2011-12-16","0.16","41","38"
"SWE00137534","MALMO A, SW","2011-12-17","0.02","41","37"
"SWE00137534","MALMO A, SW","2011-12-18","0.04","39","34"
"SWE00137534","MALMO A, SW","2011-12-19","0.00","42","36"
"SWE00137534","MALMO A, SW","2011-12-20","0.00","39","34"
"SWE00137534","MALMO A, SW","2011-12-21","0.01","36","31"
"SWE00137534","MALMO A, SW","2011-12-22","0.02","40","33"
"SWE00137534","MALMO A, SW","2011-12-23","0.09","45","39"
"SWE00137534","MALMO A, SW","2011-12-24","0.19","45","39"
"SWE00137534","MALMO A, SW","2011-12-25","0.01","45","37"
"SWE00137534","MALMO A, SW","2011-12-26","0.00","49","44"
"SWE00137534","MALMO A, SW","2011-12-27","0.04","49","41"
"SWE00137534","MALMO A, SW","2011-12-28","0.03","43","34"
"SWE00137534","MALMO A, SW","2011-12-29","0.01","44","39"
"SWE00137534","MALMO A, SW","2011-12-30","0.00","40","34"
"SWE00137534","MALMO A, SW","2011-12-31","0.00","38","24"
"SWE00137534","MALMO A, SW","2012-01-01","0.93","46","34"
"SWE00137534","MALMO A, SW","2012-01-02","0.00","49","40"
"SWE00137534","MALMO A, SW","2012-01-03","0.46","43","37"
"SWE00137534","MALMO A, SW","2012-01-04","0.26","44","40"
"SWE00137534","MALMO A, SW","2012-01-05","0.42","42","37"
"SWE00137534","MALMO A, SW","2012-01-06","0.03","39","33"
"SWE00137534","MALMO A, SW","2012-01-07","0.18","43","34"
"SWE00137534","MALMO A, SW","2012-01-08","0.02","42","35"
"SWE00137534","MALMO A, SW","2012-01-09","0.26","38","33"
"SWE00137534","MALMO A, SW","2012-01-10","0.00","43","37"
"SWE00137534","MALMO A, SW","2012-01-11","0.02","46","40"
"SWE00137534","MALMO A, SW","2012-01-12","0.07","46","38"
"SWE00137534","MALMO A, SW","2012-01-13","0.00","42","37"
"SWE00137534","MALMO A, SW","2012-01-14","0.00","42","34"
"SWE00137534","MALMO A, SW","2012-01-15","0.01","35","27"
"SWE00137534","MALMO A, SW","2012-01-16","0.00","40","33"
"SWE00137534","MALMO A, SW","2012-01-17","0.00","40","37"
"SWE00137534","MALMO A, SW","2012-01-18","0.22","39","35"
"SWE00137534","MALMO A, SW","2012-01-19","0.33","42","34"
"SWE00137534","MALMO A, SW","2012-01-20","0.04","40","31"
"SWE00137534","MALMO A, SW","2012-01-21","0.44","37","26"
"SWE00137534","MALMO A, SW","2012-01-22","0.08","37","31"
"SWE00137534","MALMO A, SW","2012-01-23","0.00","34","27"
"SWE00137534","MALMO A, SW","2012-01-24","0.00","31","18"
"SWE00137534","MALMO A, SW","2012-01-25","0.00","31","17"
"SWE00137534","MALMO A, SW","2012-01-26","0.00","35","22"
"SWE00137534","MALMO A, SW","2012-01-27","0.00","33","30"
"SWE00137534","MALMO A, SW","2012-01-28","0.00","31","23"
"SWE00137534","MALMO A, SW","2012-01-29","0.00","33","27"
"SWE00137534","MALMO A, SW","2012-01-30","0.00","34","27"
"SWE00137534","MALMO A, SW","2012-01-31","0.00","32","23"
"SWE00137534","MALMO A, SW","2012-02-01","0.00","29","22"
"SWE00137534","MALMO A, SW","2012-02-02","0.00","24","11"
"SWE00137534","MALMO A, SW","2012-02-03","0.00","18","11"
"SWE00137534","MALMO A, SW","2012-02-04","0.00","18","6"
"SWE00137534","MALMO A, SW","2012-02-05","0.00","21","6"
"SWE00137534","MALMO A, SW","2012-02-06","0.00","21","7"
"SWE00137534","MALMO A, SW","2012-02-07","0.00","28","9"
"SWE00137534","MALMO A, SW","2012-02-08","0.00","29","10"
"SWE00137534","MALMO A, SW","2012-02-09","0.00","30","20"
"SWE00137534","MALMO A, SW","2012-02-10","0.00","29","17"
"SWE00137534","MALMO A, SW","2012-02-11","0.03","27","11"
"SWE00137534","MALMO A, SW","2012-02-12","0.11","32","24"
"SWE00137534","MALMO A, SW","2012-02-13","0.00","32","10"
"SWE00137534","MALMO A, SW","2012-02-14","0.09","33","27"
"SWE00137534","MALMO A, SW","2012-02-15","0.00","37","32"
